,id,tracking_number,date,sender_id,sender_zipCode,receiver_id,receiver_address,service,quantity,actual_weight,rate,description,buy_in_store,extra_charge,agent_id
13452,11904,ABC-008174,2020-09-21,981,75081.0,3543,NAM DINH,TINH,1,10.0,4.5,airpod pro snack medicated oil lipstick,10.0,15.0,ABC
13453,11903,ABC-008173,2020-09-21,6096,30260.0,8890,DONG NAI,TINH,1,6.5,4.5,ipad newsealed clothes,0.0,60.0,ABC
13454,11902,QUY-003307,2020-09-21,4454,22044.0,6148,SOC TRANG,TINH,1,26.5,5.0,ipad  clothes medicated oil milk powder do dan vitamin bop lotion may niem phat,0.0,70.0,QUY
13455,11901,ABC-008172,2020-09-21,2916,75040.0,5500,AN GIANG,TINH,1,8.55,4.5,toothpaste food vitamin,0.0,0.0,ABC
13456,11900,QUY-003306,2020-09-21,6095,22204.0,8889,SAI GON,SAIGON,1,14.55,4.0,ensure chia seaweed,0.0,0.0,QUY
13457,11899,QUY-003305,2020-09-21,5090,20148.0,7213,SAI GON,SAIGON,1,39.35,4.0,cafe snack vitamin,0.0,15.0,QUY
13458,11898,NEW-000091,2020-09-21,6094,68516.0,8888,SAI GON,SAIGON,1,6.0,3.5,tui giftset vitamins,0.0,10.0,NEW
13459,11897,ABC-008171,2020-09-21,2612,75010.0,3348,DONG NAI,TINH,1,48.8,4.5,snack supplement clothes belt toothpaste,0.0,0.0,ABC
13460,11896,NEW-000090,2020-09-21,6093,68512.0,8887,SAI GON,SAIGON,1,4.0,5.0,vitamin,0.0,0.0,NEW
13461,11895,ABC-008170,2020-09-21,3432,75243.0,4600,SAI GON,SAIGON,1,19.2,3.5,clothes shoes ctshirts rau ly sac dien thoai backpack,0.0,20.0,ABC
13463,11893,QUY-003304,2020-09-21,1486,22044.0,3028,ALABAMA,DOM,1,1.0,4.0,cai iphone 5s used ,0.0,0.0,QUY
13464,11892,ABC-008168,2020-09-21,6092,75044.0,8885,SAI GON,SAIGON,1,6.0,3.5,laptop mouse,0.0,70.0,ABC
13465,11891,ABC-008167,2020-09-21,6091,79424.0,8884,SAI GON,SAIGON,4,22.5,3.5,vitamins giftset milk powder tre em,0.0,20.0,ABC
13466,11890,ABC-008166,2020-09-21,6091,79424.0,8883,SAI GON,SAIGON,1,1.0,3.5,doi bong tai,0.0,80.0,ABC
13467,11889,ABC-008165,2020-09-21,2785,75002.0,8882,DA NANG,TINH,1,7.2,4.5,ensure vitamin,0.0,0.0,ABC
13468,11888,ABC-008164,2020-09-21,2785,75002.0,3624,DA NANG,TINH,1,13.0,4.5,milk powder vitamin lipstick salonpas medicated oil bandaid bengay,54.0,0.0,ABC
13469,11887,ABC-008163,2020-09-21,883,75098.0,8411,KOREA,INT,1,27.0,5.0,pack medicated oil declared 400 ,440.0,27.0,ABC
13470,11886,ABC-008162,2020-09-21,3419,75078.0,4576,SAI GON,SAIGON,1,14.0,3.5,food snack seaweed chia seed toothbrush tam nuoc vitamin,0.0,7.0,ABC
13471,11885,ABC-008161,2020-09-21,2273,75040.0,3548,TIEN GIANG,TINH,1,24.5,4.5,milk powder snack shoes vitamin lotion,0.0,0.0,ABC
13472,11884,ABC-008160,2020-09-21,2250,75042.0,8881,SAI GON,SAIGON,1,10.5,3.5,clothes soap,0.0,0.0,ABC
13473,11883,ABC-008159,2020-09-21,2250,75042.0,6975,DA NANG,TINH,1,8.5,4.5,vitamin airpod toothpaste ctshirts dan lotion nuoc rua mat,0.0,15.0,ABC
13474,11882,ABC-008158,2020-09-21,4720,75243.0,6573,SAI GON,SAIGON,1,8.0,3.5,milk powder  food,16.0,0.0,ABC
13475,11880,ABC-008156,2020-09-21,20,75094.0,2670,SAI GON,SAIGON,1,18.0,3.5,milk powder  snack trungthu,0.0,0.0,ABC
13476,11879,NEW-000089,2020-09-21,5905,68521.0,8880,BINH PHUOC,TINH,1,18.0,4.5,clothes snack vitamins medicated oil,0.0,0.0,NEW
13477,11878,ABC-008155,2020-09-21,3819,91770.0,6141,DA NANG,TINH,1,5.0,4.5,vitamin medicated oil zippo milk powder,108.0,5.0,ABC
13478,11877,ABC-008154,2020-09-21,306,75044.0,8879,LONG AN,TINH,1,27.0,4.5,milk powder baby toothpaste snack medicated oil,20.0,0.0,ABC
13479,11876,ABC-008153,2020-09-21,6090,75006.0,8878,BINH DINH,TINH,1,23.5,4.5,milk powder vitamin,196.0,6.0,ABC
13480,11875,ABC-008152,2020-09-20,95,75482.0,8877,QUANG NAM,TINH,1,10.65,4.5,milk powder snack,30.0,0.0,ABC
13481,11874,ABC-008151,2020-09-20,95,75482.0,8134,DA NANG,TINH,1,8.5,4.5,clothes vitamin zippo charger lipstick,0.0,0.0,ABC
13482,11873,ABC-008150,2020-09-20,898,75040.0,913,QUANG NAM,TINH,1,7.5,4.5,milk powder,54.0,0.0,ABC
13483,11872,QUY-003303,2020-09-20,6089,20904.0,8876,DONG NAI,TINH,1,65.05,5.0,tangam medicated oil milk powder cactshirts do lot snack tanghanh vitamin chia food canned snack,0.0,0.0,QUY
13484,11871,ABC-008149,2020-09-20,2180,75053.0,5018,SAI GON,SAIGON,1,17.7,3.5,thuoc hair color creme gia vi clothes vitamins food,0.0,0.0,ABC
13486,11869,ABC-008147,2020-09-20,374,71115.0,7159,SAI GON,SAIGON,1,16.0,3.5,loc entrust lotion snack,60.0,0.0,ABC
13487,11868,ABC-008146,2020-09-20,374,71115.0,8875,SAI GON,SAIGON,1,11.2,3.5,soap snack lotion vitamins clothes,0.0,0.0,ABC
13488,11867,ABC-008145,2020-09-20,5552,75701.0,7994,KIEN GIANG,TINH,1,18.0,4.5,clothes  shoes  milk powder,56.0,0.0,ABC
13489,11866,ABC-008144,2020-09-20,4782,75044.0,6702,DA NANG,TINH,1,41.35,4.5,snack food milk powder vitamins toothbrush soap,0.0,0.0,ABC
13490,11865,QUY-003302,2020-09-20,5497,22150.0,8874,CAN THO,TINH,1,7.0,4.5,lon milk powder ensure,65.0,0.0,QUY
13491,11864,QUY-003301,2020-09-20,1462,22044.0,5682,SAI GON,SAIGON,1,14.0,4.0,lon ensure,0.0,0.0,QUY
13492,11863,ABC-008143,2020-09-20,735,71654.0,8873,VINH LONG,TINH,1,18.15,4.5,vitamin medicated oil shampoo,94.0,27.0,ABC
13493,11862,ABC-008142,2020-09-20,167,75060.0,169,PHU YEN,TINH,1,4.5,4.5,clothes do cat mong tay,0.0,0.0,ABC
13494,11861,QUY-003300,2020-09-20,2435,20904.0,3110,SAI GON,SAIGON,2,75.85,4.0,clothes vitamin snack snack perfume dtshirts ctshirts rau,0.0,0.0,QUY
13495,11860,QUY-003299,2020-09-20,6088,22041.0,8872,SAI GON,SAIGON,1,32.6,4.0,snack snack vitamin hair color creme toys sunglasses soap,0.0,0.0,QUY
13496,11859,QUY-003298,2020-09-20,6087,22042.0,8871,SAI GON,SAIGON,1,13.65,4.0,tra milk powder may xung dien ensure cay,0.0,0.0,QUY
13497,11858,QUY-003297,2020-09-20,2434,20705.0,3108,LONG AN,TINH,1,12.25,5.0,backpack trang suc gia lotion tui sandals non tshirts,0.0,5.0,QUY
13498,11857,ABC-008141,2020-09-20,6086,74745.0,8870,HAI PHONG,TINH,1,21.2,4.5,milk powder ensure milk powder entrust clothes shoes vitamins,114.0,0.0,ABC
13499,11856,ABC-008140,2020-09-20,4372,75044.0,6024,SAI GON,SAIGON,1,15.85,3.5,vitamin qtip snack ho syrup vitamin snack,0.0,32.0,ABC
13502,11853,NEW-000088,2020-09-20,6085,68521.0,8869,LONG AN,TINH,1,15.25,4.5,snack medicated oil vitamins shoes clothes toys,0.0,0.0,NEW
13503,11852,NEW-000087,2020-09-20,6084,68505.0,8868,SAI GON,SAIGON,1,16.0,3.5,vitamin nut,0.0,0.0,NEW
13504,11851,ABC-008137,2020-09-20,2622,75044.0,3360,VINH LONG,TINH,1,13.5,4.5,clothes medicated oil sandals ctshirts rau,48.0,0.0,ABC
13505,11850,QUY-003296,2020-09-20,2025,22044.0,6303,AN GIANG,TINH,1,24.9,5.0,clothes duong shoes may blood pressure monitor bop,0.0,10.0,QUY
13506,11849,ABC-008136,2020-09-20,663,75074.0,2990,SAI GON,SAIGON,1,37.0,3.5,milk powder baby advil ziploc do dung nha bep do thom nha,0.0,0.0,ABC
13507,11848,QUY-003295,2020-09-20,6083,20832.0,8867,SAI GON,SAIGON,1,13.1,4.0,lotion linh chi snack toothpaste toothbrush vitamin,0.0,15.0,QUY
13508,11847,QUY-003294,2020-09-20,1345,22042.0,8866,SAI GON,SAIGON,1,21.75,4.0,clothes vitamin lotion nuoc mist nghe tay bop do,0.0,12.0,QUY
13509,11846,QUY-003293,2020-09-20,5363,22042.0,8865,QUANG NGAI,TINH,1,22.65,5.0,milk powder snack clothes,0.0,6.0,QUY
13510,11845,QUY-003292,2020-09-20,5283,21042.0,7556,SAI GON,SAIGON,1,33.85,4.0,snack chai xit lotion perfume hand sanitizer vitamin toothpaste,0.0,10.0,QUY
13511,11844,ABC-008135,2020-09-20,6082,85295.0,8864,SAI GON,SAIGON,1,18.0,3.5,clothes snack milk powder perfume,0.0,10.0,ABC
13513,11842,ABC-008133,2020-09-20,898,75040.0,3614,QUANG NAM,TINH,1,7.5,4.5,milk powder,54.0,0.0,ABC
13514,11841,ABC-008132,2020-09-20,6081,75094.0,8863,SAI GON,SAIGON,1,18.0,3.5,cafe kho cay soap vitamin,0.0,0.0,ABC
13515,11840,ABC-008131,2020-09-20,348,75002.0,8862,BINH DUONG,TINH,1,5.5,4.5,medicated oil toothpaste medicated oil,56.0,0.0,ABC
13516,11839,ABC-008130,2020-09-20,6080,75040.0,8861,VINH LONG,TINH,1,37.5,4.5,clothes mut vitamin gummy snack hair color creme vien sui tam xia rang,0.0,15.0,ABC
13517,11838,ABC-008129,2020-09-20,348,75002.0,8860,NEW YORK,DOM,1,14.0,3.5,ttshirts,-18.0,0.0,ABC
13519,11836,ABC-008127,2020-09-20,2088,75048.0,6661,SAI GON,SAIGON,1,25.3,3.5,loc ensure perfume protein vitamin lipstick,108.0,6.0,ABC
13520,11835,ABC-008126,2020-09-20,4842,75067.0,6787,SAI GON,SAIGON,1,32.5,3.5,chocolate food soap vitamins,0.0,0.0,ABC
13521,11834,QUY-003291,2020-09-20,6079,22042.0,8859,VINH LONG,TINH,1,25.05,5.0,snack vitamin,0.0,0.0,QUY
13522,11833,QUY-003290,2020-09-20,1274,22042.0,1294,SAI GON,SAIGON,1,24.2,4.0,milk powder ca ctshirts clothes empty ensuretle snack kho bo vitamin,0.0,0.0,QUY
13523,11832,ABC-008125,2020-09-20,2134,75370.0,2686,BRVT,TINH,1,24.5,4.5,lo medicated oil medicated oil la food snack clothes toothpaste,71.0,0.0,ABC
13524,11831,ABC-008124,2020-09-20,535,75042.0,541,DA NANG,TINH,1,17.0,4.5,clothes toys,0.0,0.0,ABC
13525,11830,ABC-008123,2020-09-20,2870,75042.0,3743,DA NANG,TINH,1,7.5,4.5,milk powder,54.0,0.0,ABC
13526,11829,ABC-008122,2020-09-20,279,75040.0,283,QUANG NAM,TINH,1,34.0,4.5,clothes shoes snack food canned tra toothpaste,0.0,0.0,ABC
13527,11828,ABC-008121,2020-09-20,6078,75048.0,8858,NEBRASKA,DOM,1,4.0,3.5,clothes,-0.5,0.0,ABC
13528,11827,NEW-000086,2020-09-19,6077,68521.0,8857,BEN TRE,TINH,1,13.0,4.5,vitamins sam tra,0.0,3.0,NEW
13529,11826,NEW-000085,2020-09-19,6076,68504.0,8856,LAM DONG,TINH,1,12.0,4.5,vitamins medicated oil doi shoes lipstick,0.0,3.0,NEW
13530,11825,ABC-008120,2020-09-19,6075,75002.0,8855,SAI GON,SAIGON,1,33.0,3.5,clothes shoes,0.0,0.0,ABC
13531,11824,QUY-003289,2020-09-19,2696,22701.0,8854,SAI GON,SAIGON,1,9.65,4.0,snack ho ly starbuck camen giu nong vitamin,0.0,0.0,QUY
13532,11823,QUY-003288,2020-09-19,6074,22601.0,8853,HUE,TINH,1,17.65,5.0,milk powder ensure toothpaste soap tam tshirts thun thuoc eye drops vo ban chay danh rang,0.0,2.0,QUY
13533,11822,QUY-003287,2020-09-19,4521,22044.0,6249,BINH DINH,TINH,1,22.0,4.5,milk powder ensure,0.0,11.0,QUY
13534,11821,ABC-008119,2020-09-19,2677,75089.0,8852,DONG NAI,TINH,1,9.1,4.5,clothes shoes  vitamins snack,0.0,0.0,ABC
13535,11820,ABC-008118,2020-09-19,6073,75081.0,8851,DONG NAI,TINH,1,25.5,4.5,food soap vitamin perfume,0.0,0.0,ABC
13536,11819,ABC-008117,2020-09-19,5807,74820.0,8415,SAI GON,SAIGON,1,17.8,3.5,vitamin food giftset,0.0,0.0,ABC
13537,11818,QUY-003286,2020-09-19,6072,22044.0,8850,SAI GON,SAIGON,1,10.6,4.0,shoes hop toothpaste tylenol advil deodorant perfume chocolate vitamin,0.0,10.0,QUY
13538,11817,QUY-003285,2020-09-19,4325,22042.0,5957,CAN THO,TINH,1,14.15,5.0,watch vitamin khan,0.0,42.0,QUY
13539,11816,QUY-003284,2020-09-19,2853,20164.0,3720,SAI GON,SAIGON,1,44.8,4.0,medicated oil da lua zippo chai xa thom snack,0.0,0.0,QUY
13540,11815,ABC-008116,2020-09-19,2595,75065.0,4895,KIEN GIANG,TINH,1,14.0,4.5,shoes clothes vitamin food,0.0,0.0,ABC
13541,11814,QUY-003283,2020-09-19,1285,22044.0,8849,BINH DUONG,TINH,1,14.85,5.0,may tho clothes  milk powder shoes  ,0.0,25.0,QUY
13542,11812,ABC-008114,2020-09-19,2514,75044.0,7422,SAI GON,SAIGON,2,33.0,3.5,tranh clothes binh xit nuoc home goods,0.0,0.0,ABC
13543,11810,ABC-008112,2020-09-19,20,75094.0,1978,SAI GON,SAIGON,6,153.0,3.5,shoes dan binh xit nuoc tshirts tranh trang tri snack dan,0.0,220.0,ABC
13545,11808,QUY-003282,2020-09-19,2853,20164.0,8848,DONG THAP,TINH,1,24.8,5.0,cay duoi toc watch sunglasses snack,0.0,0.0,QUY
13546,11807,QUY-003281,2020-09-19,5719,21044.0,8716,SAI GON,SAIGON,1,20.95,4.0,clothes snacks khung hinh cherios,0.0,0.0,QUY
13547,11805,ABC-008110,2020-09-19,6071,75082.0,8847,SAI GON,SAIGON,1,10.0,3.5,vitamin,0.0,0.0,ABC
13548,11804,QUY-003280,2020-09-19,6070,22044.0,8846,SAI GON,SAIGON,1,7.85,4.0,may laptop used hu vitamin nho,0.0,95.0,QUY
13549,11803,QUY-003279,2020-09-19,3026,21042.0,3998,SAI GON,SAIGON,1,30.4,4.0,milk powder baby,0.0,15.0,QUY
13550,11802,QUY-003278,2020-09-19,1346,22044.0,1365,SAI GON,SAIGON,1,14.85,4.0,vitamin chai medicated oil thon lan nho may rua mat airpod 1st serial no gt4cf4w7lx2y watch thuong nich bung lipstick shoes,0.0,36.0,QUY
13551,11798,QUY-003277,2020-09-19,4332,21237.0,6842,SAI GON,SAIGON,1,13.5,4.0,snack milk powder ensure home goods,0.0,0.0,QUY
13552,11797,ABC-008106,2020-09-19,4244,75034.0,5816,BINH DINH,TINH,1,21.5,4.5,milk powder vitamin snack,54.0,9.0,ABC
13553,11796,ABC-008105,2020-09-19,2404,72210.0,4967,SAI GON,SAIGON,1,8.5,3.5,milk powder vitamin medicated oil,54.0,0.0,ABC
13554,11795,ABC-008104,2020-09-19,587,76119.0,3600,SAI GON,SAIGON,1,9.6,3.5,backpack,0.0,0.0,ABC
13555,11794,ABC-008103,2020-09-19,6069,75044.0,8845,SAI GON,SAIGON,1,1.0,3.5,thung nho ngon tay,0.0,102.5,ABC
13556,11793,NEW-000084,2020-09-19,6068,68901.0,8844,BRVT,TINH,1,36.5,4.5,clothes shoes snack body mist lotion vitamins toothpaste food,0.0,50.0,NEW
13557,11792,ABC-008102,2020-09-19,6067,75074.0,8843,FRANCE,INT,1,1.0,5.0,do ment ,0.0,25.0,ABC
13558,11791,ABC-008101,2020-09-19,5275,75067.0,8842,KIEN GIANG,TINH,1,5.0,4.5,perfume medicated oil vitamin,0.0,10.0,ABC
13559,11790,ABC-008100,2020-09-19,6066,70647.0,8841,QUANG TRI,TINH,1,14.0,4.5,vitamins tui lotion,0.0,0.0,ABC
13560,11789,ABC-008099,2020-09-19,89,75044.0,90,SAI GON,SAIGON,1,10.4,3.5,ensure snack toothbrush,0.0,0.0,ABC
13561,11788,ABC-008098,2020-09-19,3784,75089.0,8840,AN GIANG,TINH,1,1.5,4.5,toothbrush gift,0.0,0.0,ABC
13563,11786,ABC-008096,2020-09-19,574,75074.0,580,BRVT,TINH,1,25.0,4.5,snack vitamins lotion salonpas home goods,0.0,21.0,ABC
13564,11785,ABC-008095,2020-09-19,4761,75042.0,6657,SAI GON,SAIGON,1,7.2,3.5,milk powder vitamins,0.0,0.0,ABC
13565,11784,ABC-008094,2020-09-19,538,75082.0,544,SAI GON,SAIGON,1,12.6,3.5,lotion vitamins gift  foods do ment,0.0,0.0,ABC
13566,11783,ABC-008093,2020-09-19,5781,75044.0,8368,SAI GON,SAIGON,1,10.4,3.5,snack clothes giftset tai nghe,0.0,10.0,ABC
13567,11782,ABC-008092,2020-09-19,2984,75044.0,5624,LAM DONG,TINH,1,6.8,4.5,snack vitamins,0.0,0.0,ABC
13568,11781,QUY-003276,2020-09-19,1203,22003.0,2244,SAI GON,SAIGON,1,51.0,4.0,snack trung thu do dung nha bep ensure nem ra giuong snack vitamin chocolatekhan shoes uot,0.0,0.0,QUY
13569,11780,QUY-003275,2020-09-19,1203,22003.0,8839,SAI GON,SAIGON,1,24.15,4.0,ensure tang can hand bag xach thuong medical mask vai hat chia juice,0.0,30.0,QUY
13570,11779,ABC-008091,2020-09-19,2177,75235.0,2742,DA NANG,TINH,1,20.8,4.5,medicated oil medicated oil bvs vitamin tam xia rang toothpaste ensure,46.0,0.0,ABC
13571,11778,ABC-008090,2020-09-19,2843,75075.0,8838,SAI GON,SAIGON,1,24.6,3.5,zippo vitamin snack,27.0,5.0,ABC
13572,11777,ABC-008089,2020-09-19,4516,75081.0,6243,SAI GON,SAIGON,1,7.5,3.5,lon ensure,54.0,0.0,ABC
13573,11776,ABC-008088,2020-09-19,6065,75098.0,8837,BINH DUONG,TINH,1,17.9,4.5,medicated oil clothes vitamin lotion snack toothpaste giftset,47.0,0.0,ABC
13574,11775,ABC-008087,2020-09-19,6064,75002.0,8836,SAI GON,SAIGON,1,9.7,3.5,cafe but mau hand sanitizer,0.0,0.0,ABC
13575,11774,ABC-008086,2020-09-18,4316,75048.0,8835,DA NANG,TINH,1,8.3,4.5,shoes tshirts shoes,0.0,5.0,ABC
13576,11773,ABC-008085,2020-09-18,4316,75048.0,8834,SAI GON,SAIGON,1,8.0,3.5,clothes watch lipstick vi nho,0.0,7.0,ABC
13577,11772,NEW-000083,2020-09-18,6063,68123.0,8833,SAI GON,SAIGON,1,5.5,5.0,shoes perfume vitamin,0.0,10.0,NEW
13578,11771,ABC-008084,2020-09-18,6062,75089.0,8832,SAI GON,SAIGON,1,12.2,3.5,chocolate vitamins clothes sandals vo,0.0,0.0,ABC
13579,11770,ABC-008083,2020-09-18,6061,75044.0,8831,HA NOI,TINH,1,12.2,4.5,clothes vitamin shoes vo,0.0,6.0,ABC
13580,11767,ABC-008080,2020-09-18,2107,75457.0,2652,LAM DONG,TINH,1,1.0,4.5,do ment,37.5,0.0,ABC
13581,11766,ABC-008079,2020-09-18,6059,75042.0,8828,SAI GON,SAIGON,1,25.95,3.5,snackshoes tui watch perfume toothpaste milk powder clothes shampoo,0.0,30.0,ABC
13582,11765,ABC-008078,2020-09-18,6058,75074.0,8827,TIEN GIANG,TINH,1,11.0,4.5,lo medicated oil lon,195.0,0.0,ABC
13583,11764,ABC-008077,2020-09-18,6057,99762.0,8826,LONG AN,TINH,1,11.0,4.5,lo medicated oil lon,195.0,0.0,ABC
13585,11762,QUY-003274,2020-09-18,1319,22044.0,2231,SAI GON,SAIGON,1,12.05,4.0,clothes shoes lotion,0.0,0.0,QUY
13586,11761,QUY-003273,2020-09-18,2535,22030.0,3241,SAI GON,SAIGON,1,19.2,4.0,milk powder ensure dried fruit snack hall,0.0,2.0,QUY
13587,11760,ABC-008075,2020-09-18,6018,75042.0,8759,DAK LAK,TINH,1,37.85,4.5,vitamins clothes it giftset soap,0.0,36.0,ABC
13588,11759,QUY-003272,2020-09-18,4139,22044.0,5668,SAI GON,SAIGON,1,23.7,4.0,clothes shoes bupbe non milk powder rua mat vitamin,0.0,0.0,QUY
13590,11757,ABC-008073,2020-09-18,4428,75044.0,6111,CAN THO,TINH,1,31.7,4.5,clothes snack do,0.0,0.0,ABC
13591,11756,ABC-008072,2020-09-18,5287,75044.0,7560,SAI GON,EXPRESS,1,0.7,11.0,do mentexpress,0.0,0.0,ABC
13593,11754,ABC-008070,2020-09-18,6055,75048.0,8823,BINH THUAN,TINH,1,6.7,4.5,lon milk powder snack salonpas,47.0,0.0,ABC
13594,11753,ABC-008069,2020-09-18,5664,75094.0,8197,SAI GON,SAIGON,1,9.2,3.5,snack dried fruit la thu,0.0,0.0,ABC
13595,11752,ABC-008068,2020-09-18,6054,72653.0,8822,SAI GON,SAIGON,1,60.0,3.5,clothes shoes lotion chong nang duong da it giftset vitamins deodorant vi,60.0,0.0,ABC
13596,11751,ABC-008067,2020-09-18,691,75094.0,2512,KHANH HOA,TINH,1,22.6,4.5,vitamins milk powder food toothbrush danh rang btshirts tay,54.0,9.0,ABC
13597,11750,ABC-008066,2020-09-18,2976,75044.0,3917,BEN TRE,TINH,1,5.2,4.5,vitamin thuoc eye drops snack,0.0,12.0,ABC
13599,11748,ABC-008064,2020-09-17,4880,75098.0,8820,BINH DINH,TINH,1,13.35,4.5,medicated oil vitamins  clothes snack,64.0,0.0,ABC
13600,11747,NGO-000015,2020-09-17,6043,68154.0,8819,DONG NAI,TINH,1,32.4,4.5,milk powder vitamins toothpaste giftset lotion,0.0,0.0,NGO
13601,11746,QUY-003271,2020-09-17,5024,22151.0,8818,BRVT,TINH,1,11.45,5.0,perfume hand bag xach hat chia hat de,0.0,25.0,QUY
13602,11745,ABC-008063,2020-09-17,1011,75159.0,1029,SAI GON,SAIGON,1,1.0,3.5,thung nho mong tay,0.0,102.5,ABC
13604,11743,QUY-003270,2020-09-17,1413,22044.0,7510,TIEN GIANG,TINH,1,19.1,5.0,snack kho goi,0.0,0.0,QUY
13605,11742,QUY-003269,2020-09-17,4705,22407.0,8817,TIEN GIANG,TINH,1,15.9,5.0,iphone used vitamin snack shoes thom day sac pin,0.0,120.0,QUY
13606,11740,QUY-003268,2020-09-17,4104,22044.0,8816,TIEN GIANG,TINH,1,18.5,5.0,vitamin snack day sac pin hat chia perfume soap,0.0,20.0,QUY
13607,11739,QUY-003267,2020-09-17,6052,22030.0,8815,QUANG BINH,TINH,1,22.25,5.0,lotion duong am milk powder ensure clothes conditioner lipstick supplement thuoc eye drops,0.0,0.0,QUY
13608,11738,ABC-008061,2020-09-17,2305,75703.0,2928,HAU GIANG,TINH,1,20.0,4.5,ensure pediasure,214.0,0.0,ABC
13609,11737,ABC-008060,2020-09-17,5592,75035.0,8814,AUSTRALIA,INT,1,35.0,5.0, pillow cereal uniform nurse  underware tshirt baby set bed set mask cotton,0.0,35.0,ABC
13610,11736,NGO-000014,2020-09-17,6043,68154.0,8813,DONG NAI,TINH,1,34.6,6.0,voi nuoc snack snack milk powder mat ong bich toi,0.0,0.0,NGO
13611,11733,ABC-008057,2020-09-17,6051,75035.0,8812,HA NOI,TINH,1,6.0,4.5,snack keyboard,0.0,0.0,ABC
13613,11731,ABC-008055,2020-09-17,6049,76310.0,8810,DONG NAI,TINH,1,25.0,4.5,perfume co bida clothes snack vitamins soap,0.0,10.0,ABC
13614,11728,ABC-008052,2020-09-17,4419,75040.0,8790,SAI GON,SAIGON,1,2.0,3.5,do ment,0.0,2.5,ABC
13615,11727,NGO-000013,2020-09-17,6046,68046.0,8807,SAI GON,SAIGON,1,28.3,5.0,vitamins ensure doi shoes perfume hop salon pad clothes,0.0,15.0,NGO
13616,11726,QUY-003266,2020-09-17,3308,20783.0,8137,BINH THUAN,TINH,1,20.0,5.0,clothes perfume sandals medicated oil,0.0,7.0,QUY
13617,11725,QUY-003265,2020-09-17,6045,22015.0,8806,SAI GON,SAIGON,1,12.2,4.0,toys tre em snack doi shoes quan lotion,0.0,0.0,QUY
13618,11724,QUY-003264,2020-09-17,5440,20904.0,8805,SAI GON,SAIGON,1,10.05,4.0,medicated oil medicated oil bengay may cat toc may ctshirts rau do,0.0,10.0,QUY
13619,11723,ABC-008051,2020-09-17,4642,75071.0,8505,GIA LAI,TINH,1,10.9,4.5,toothbrush food,0.0,0.0,ABC
13620,11722,ABC-008050,2020-09-17,4642,75071.0,8504,HUE,TINH,1,11.3,4.5,toothpaste toothbrush food,0.0,0.0,ABC
13621,11721,QUY-003263,2020-09-17,1285,22044.0,6337,DONG NAI,TINH,1,16.1,5.0,milk powder ensure vitamin toys,0.0,5.0,QUY
13623,11719,QUY-003262,2020-09-17,2110,20164.0,2655,SAI GON,SAIGON,1,22.1,4.0,milk powder ensure vitamin chocolate lotion thoa shoes,0.0,3.0,QUY
13624,11718,ABC-008048,2020-09-17,3985,75023.0,5437,SAI GON,SAIGON,1,3.5,3.5,sunglasses vitamins thuoc eye drops,0.0,5.0,ABC
13625,11717,ABC-008047,2020-09-17,6044,75044.0,8804,KHANH HOA,TINH,1,14.0,4.5,medicated oil lotion tui clothes lipstick it giftset,94.0,0.0,ABC
13626,11716,NGO-000012,2020-09-17,6043,68154.0,8803,DONG NAI,TINH,1,43.2,6.0,food canned xoai kho dried fruit bong cai kho tangafe thit heo xay bich snack,0.0,0.0,NGO
13627,11715,QUY-003261,2020-09-17,6042,20601.0,8802,BAC GIANG,TINH,1,23.1,5.0,milk powder vitamin,0.0,5.0,QUY
13628,11714,ABC-008046,2020-09-17,5555,75708.0,8801,SAI GON,SAIGON,1,31.5,3.5,clothes toys,0.0,0.0,ABC
13629,11713,ABC-008045,2020-09-17,2799,75044.0,3645,TIEN GIANG,TINH,1,14.5,4.5,medicated oil medicated oil chocolate vitamin,0.0,0.0,ABC
13630,11712,ABC-008044,2020-09-17,2,75206.0,2,KHANH HOA,TINH,1,25.0,4.5,clothes  shoes it giftset may say toc,0.0,40.0,ABC
13632,11710,ABC-008042,2020-09-17,6041,75042.0,8800,HAI DUONG,TINH,1,14.7,4.5,loc entrust,120.0,0.0,ABC
13633,11709,ABC-008041,2020-09-17,6041,75042.0,8799,HUE,TINH,2,83.0,4.5,milk powder food deodorant snack soap vitamins home goods,60.0,0.0,ABC
13634,11708,ABC-008040,2020-09-17,5046,75044.0,7136,HA NOI,TINH,1,5.2,4.5,clothes shoes,0.0,0.0,ABC
13636,11706,LTM-000087,2020-09-16,6040,55125.0,8798,DONG NAI,TINH,1,47.5,4.5,snack milk powder clothes toys tre em vitamins home goods,0.0,8.0,LTM
13637,11705,NEW-000082,2020-09-16,5678,68510.0,8797,SAI GON,SAIGON,1,8.0,5.0,clothes vitamin binh milk powder snack phone charger shoes,0.0,0.0,NEW
13638,11704,QUY-003260,2020-09-16,6039,20906.0,8796,SAI GON,SAIGON,1,9.75,4.0,medicated oil laptop used,0.0,70.0,QUY
13639,11703,QUY-003259,2020-09-16,1600,22044.0,1620,SAI GON,SAIGON,1,44.2,4.0,clothes vitamin food,0.0,30.0,QUY
13640,11702,QUY-003258,2020-09-16,4044,22042.0,8795,SAI GON,SAIGON,1,12.15,4.0,perfume milk powder rua mat giftset sunglasses,0.0,88.0,QUY
13641,11701,QUY-003257,2020-09-16,3846,22031.0,7056,SAI GON,SAIGON,1,45.65,4.0,milk powder ensure milk powder enfamil tshirts,0.0,23.0,QUY
