id,tracking_number,date,sender_id,sender_zipCode,receiver_id,receiver_address,service,quantity,actual_weight,rate,description,buy_in_store,extra_charge,agent_id
19891,QUY-005431,4/8/2021,7905,22042,12218,SAI GON,SAIGON,1,5,4,"  c sac, vo dien thoai, tai nghe, 01 Iphone 12 Pro Max (Pacific Blue, 256GB, IMEI: 350408484880332), 01 Iphone 12 Pro (Pacific Blue, 128GB, IMEI: 350522070161897)
",,415,QUY
19889,ABC-013311,4/8/2021,7904,33313,12217,KHANH HOA,TINH,1,15.85,4.5,"2 MEDICATED OIL , 8 VITAMIN ",214,,ABC
19888,QUY-005430,4/8/2021,1354,22044,12216,CAN THO,TINH,1,20.75,5,"MILK POWDER, MEDICATED OIL, vitamin",,5,QUY
19887,NEW-000398,4/7/2021,5554,68310,7996,DA NANG,TINH,1,19,6,"2 MEDICATED OIL, 5 LON MILK POWDER, `1 QTIP, SHOES BABY, 2 DOI SANDALS, 1 BENGAY, 1 SO DO   ",,,NEW
19886,NEW-000397,4/7/2021,5553,68506,7995,DA NANG,TINH,1,14,6,"3 TSHIRTS, 6 MILK POWDER, 1 QTIP, 2 SNACK, 3 SNACK, 1 CAY VIET",,,NEW
19885,ABC-013310,4/7/2021,7009,20166,12096,SAI GON,SAIGON,1,15.05,3.5,"3 SHOES, 3 SNACK, 3 VITAMINS",,10,ABC
19884,ABC-013309,4/7/2021,3656,,4929,BEN TRE,TINH,1,5.6,4.5,"1 IPHONE XS MAX, GOLD, 64GB(IMEI#353096100478339) OPENED BOX, 9 TSHIRTS THUN, 1 TAI NGHE, 1 DOI SANDALS, 1 CASE DTH",,100,ABC
19883,QUY-005429,4/7/2021,2722,22044,5812,SAI GON,SAIGON,1,17.35,4,"CLOTHES, GUOC",,,QUY
19882,NEW-000396,4/7/2021,7903,68516,12215,HUE,TINH,1,8,6,"1 THUNG MILK POWDER ENTRUST, 1 THIEP",,,NEW
19881,QUY-005428,4/7/2021,7902,22151,12214,TIEN GIANG,TINH,1,13.58,5,"MEDICATED OIL, CAI HAND BAG THUONG, VITAMIN",,,QUY
19880,ABC-013308,4/7/2021,38,75040,39,HA NOI,TINH,1,12,4.5,"2 PACK LOTION CHONG NANG, 4 HOP ENSURE, 2 GIFTSET, 1 BIT MILK POWDER, 2 QUAN  ",,,ABC
19879,ABC-013307,4/7/2021,7901,76021,12213,Montana,DOM,1,37.9,3.5,DOMESTIC  -773382091590 ,-76,,ABC
19878,NEW-000395,4/7/2021,7900,68521,12212,TIEN GIANG,TINH,1,7,6,"2 IPHONE 7, 1 PERFUME, I TUI NHO, 3 VITAMIN",,125,NEW
19877,QUY-005427,4/7/2021,4261,22044,5845,BRVT,TINH,1,19.2,4,"MILK POWDER baby, ta, CLOTHES baby, FOOD baby, 1 dien thoai iphone 11 (used, red color)",,110,QUY
19876,QUY-005426,4/7/2021,5566,20151,8012,SAI GON,SAIGON,1,7.2,4,6 lon MILK POWDER ensure ,65,,QUY
19875,QUY-005425,4/7/2021,5265,22046,7517,SAI GON,SAIGON,1,28.4,4,"COSMETIC,  MEDICATED OIL khuynh diep, TSHIRTS lot, DRIED FRUIT, vitamin, do xai    ",10,25,QUY
19874,QUY-005424,4/7/2021,1839,22044,11839,DONG THAP,TINH,1,31.5,5,"MILK POWDER ensure, chocolate, MILK POWDER tam, SOAP, chia seed, vitamin, SNACK, PERFUME, LOTION chong nang ",,20,QUY
19873,ABC-013306,4/7/2021,7899,75072,12211,DA NANG,TINH,1,38,4.5,"SOAP, 2 DOI SHOES, MIENG GIAN RANG, 1 PERFUME, VITAMIN, 1 IPHONE XS MAX #357271094331838",,109,ABC
19872,ABC-013305,4/7/2021,7898,75044,12210,DONG NAI,TINH,1,1,4.5,SHOES TO,,2.5,ABC
19871,ABC-013304,4/7/2021,7897,19440,12209,HUE,TINH,1,28.4,4.5,"BINH MILK POWDER , 13 CLOTHES, SHOES BABY, BABY STUFF,  , 1 TOYS,20  SNACK ",,,ABC
19870,ABC-013303,4/7/2021,3685,75035,4973,QUANG NAM,TINH,1,6.15,4.5,"1 LO MEDICATED OIL , 1 CHOCOLATE, 4 VITAMIN ",52,,ABC
19869,ABC-013302,4/7/2021,5666,,8199,DONG THAP,TINH,1,16.8,4.5,"2 THUNG MILK POWDER ENTRUST, 1 DOI SHOES, 1  EMPTY  ENSURETLE ",120,,ABC
19868,ABC-013301,4/7/2021,6497,,9619,SAI GON,SAIGON,1,4,3.5,"1 MEDICATED OIL, 1 IPHONE 12 PRO MAX # 353730397474920, 1 MEDICATED OIL TRANG",50,200,ABC
19867,QUY-005423,4/7/2021,1486,22044,12208,Wisconsin,DOM,1,1,4,1 LA THU// 773406525593 ,,,QUY
19866,ABC-013300,4/7/2021,7896,75040,12207,HAU GIANG,TINH,1,2.7,4.5,"2 PERFUME 90ML +100ML 1 DOI SHOES, 1 VITAMIN",,19,ABC
19865,ABC-013299,4/7/2021,3083,75075,4086,SAI GON,SAIGON,1,11.65,3.5,4 HOP SNACK 2 HOP BUT CHI MAU 2 HOP BO MEDICATED OIL PHONG ,,,ABC
19861,ABC-013295,4/6/2021,7895,75044,12203,DONG NAI,TINH,1,0.5,4.5,1 DO  MENT-EXPRESS  // EMS // 773370953317 ,47.5,,ABC
19860,ABC-013294,4/6/2021,1052,74464,1072,LONG AN,TINH,1,11.4,4.5,"1 XS MAX USED NUT MAN HINH (IMEI# 357270092371044), 1 AIRPOD (SERIAL# H24DJOMNJMMT), 2 TOOTHPASTE, 2 VITAMINS, 3 HAND BAG, 2 HAND BAG DUNG DO, 1   C CHARGE",,105,ABC
19859,ABC-013293,4/6/2021,6250,76205,9155,SAI GON,SAIGON,1,8,3.5,"CLOTHES ,20  DEODORANT",,,ABC
19858,ABC-013292,4/6/2021,5562,75243,8008,HAU GIANG,TINH,1,11.7,4.5,"1 LOC ENSURE, 1 GLUCOSAMINE, 2 ZIPPO, 1 MEDICATED OIL TRANG ",124,10,ABC
19857,ABC-013291,4/6/2021,964,,980,QUANG NAM,TINH,1,15.55,4.5,"4 vitamins,  DEODORANT, 1 SHOES, Sample, SOAP   c",,,ABC
19856,ABC-013290,4/6/2021,3605,79118,4850,KHANH HOA,TINH,1,35,4.5,"3 HAND BAG, 2 LIPSTICK, 2 HOP NUT, 2 TOOTHPASTE, 1 HOP SNACK, 1 MAY BLOOD PRESSURE MONITOR, 1 DTSHIRTS CTSHIRTS RAU, 7 VITAMINS, 1 DUNG    NHA BEP, 1 HOP SUPPLEMENT, 1 LOC ENTRUST",60,15,ABC
19855,NEW-000394,4/6/2021,6094,68516,8888,SAI GON,SAIGON,1,5,5,"10 HEMP OIL, 5 VITAMIN, 1 QUAN, 1 TSHIRTS",,,NEW
19852,ABC-013287,4/6/2021,7894,75044,12202,SAI GON,SAIGON,1,10.4,3.5,"1 THUOC HAIR COLOR CREME, CLOTHES, 4 CREAMS, 3 VITAMINS ",,,ABC
19851,ABC-013286,4/6/2021,3624,,4888,HUE,TINH,1,5.2,4.5,"3 THUOC EYE DROPS, 2 VITAMINS, 1 HOP SNACK, 1 LA THU ",,,ABC
19850,ABC-013285,4/6/2021,5935,79765,12201,NGHE AN,TINH,1,41.5,4.5,"1 IPHONE 12 PROMAX USED GOLD, 1 PERFUME,4 VASELINE, 2 GUMMIES, 1   C CHARGE, 5 LOC ENSURE ",285,210,ABC
19849,ABC-013284,4/6/2021,5935,79765,12200,HA TINH,TINH,1,30,4.5,"3 CREAMS, 4 VITAMINS, 5 VASELINE, 2 LIPSTICK, 3 GIFTSET, 2 LOC ENSURE",114,,ABC
19848,ABC-013283,4/6/2021,326,75338,331,BEN TRE,TINH,1,8.6,4.5,"2 LO MEDICATED OIL, 3 VITAMINS, 2 BIT SNACK, 1 BLOOD GLUCOSE METER",104,,ABC
19847,ABC-013282,4/6/2021,2725,76655,4224,CAN THO,TINH,1,56,4.5,"4 LOC ENSURE, 4 HAT CHIA, 2 HOP XAY TIEU, 4 ONE A DAY, 2 FISH OIL, 3 CENTRUM, 5 SNACK M&M, 17   MEDICATED OIL ",228,,ABC
19846,QUY-005422,4/6/2021,7583,20902,12199,QUANG NAM,SAIGON,1,23.45,4,"Vitamin, HAND BAG, MEDICATED OIL, salonpas, bengay, BLOOD GLUCOSE METER, kim thu duong, SHAMPOO, SUNGLASSES, TSHIRTS, hop quet, cTSHIRTS rau",,43.45,QUY
19845,QUY-005421,4/6/2021,1526,22003,11875,SAI GON,SAIGON,1,17.5,4,FOOD CANNED,,,QUY
19844,ABC-013281,4/6/2021,3716,,5025,SAI GON,SAIGON,1,22,3.5,"1SAMPLE. 11 HOP LOTION BOI PHONG ,3  THIT SPAM, 4 BICH   CAY KHO, 4 CLOTHES, ",,,ABC
19843,ABC-013280,4/6/2021,3716,,12198,SAI GON,SAIGON,1,10.95,3.5,"1 HOP THIT SPAM, 3 VITAMIN, 1 LOTION, CLOTHES , 1 SAMPLE",,,ABC
19842,ABC-013279,4/6/2021,1933,75094,2407,SAI GON,SAIGON,1,7.1,3.5,1 THUNG MILK POWDER ,57,,ABC
19841,QUY-005420,4/6/2021,7743,22003,11893,HAI PHONG,TINH,1,14.4,5,12 lon MILK POWDER Ensure,130,,QUY
19840,QUY-005419,4/6/2021,1897,,2361,DONG NAI,TINH,1,15.75,5,"CLOTHES, tam xia rang, MEDICATED OIL, bengay",,,QUY
19839,ABC-013278,4/6/2021,638,73505,5716,SAI GON,SAIGON,2,62.25,3.5," 6 MILK POWDER ENSURE, 20 SNACK, 10 TOYS, TAP TO MAU",57,,ABC
19838,ABC-013277,4/6/2021,421,75040,12197,NGHE AN,TINH,1,30,4.5,"2 BICH TSHIRTS LOT, 6 LON MILK POWDER, 6 VITAMIN, 4 BICH SNACK, 1 CHAI PERFUME CHANEL 50 ML , ",,5,ABC
19837,ABC-013276,4/6/2021,5060,75219,7152,DONG NAI,TINH,1,12.1,4.5,"6 MILK POWDER ENSURE, 4 VITAMIN + 5 VITAMIN IT VIEN",57,,ABC
19836,ABC-013275,4/6/2021,241,75044,244,SAI GON,SAIGON,1,15,3.5,12 MILK POWDER ENSURE,114,,ABC
19835,QUY-005418,4/6/2021,1902,22204,2368,SAI GON,SAIGON,1,24.8,4,"  MEDICATED OIL, SNACK chocolate, vitamin, SNACK, CHEESE, LOTION, salonpas",,,QUY
19834,QUY-005417,4/6/2021,3173,27925,4232,SAI GON,SAIGON,1,23.5,4,"MEDICATED OIL, SHOES, HAND BAG, vitamin, CLOTHES, SNACK",,10,QUY
19833,ABC-013274,4/6/2021,5327,75040,7629,BINH DINH,TINH,1,15.5,4.5,"14 VITAMIN, 1 CHONG NANG, 1 SNACK HO, 2 SHOES",,20,ABC
19832,QUY-005416,4/6/2021,1412,22044,5261,SAI GON,SAIGON,1,17.65,4,"MILK POWDER, vitamin, MEDICATED OIL",,2,QUY
19831,ABC-013273,4/6/2021,2387,75044,3044,TRA VINH,TINH,1,8.3,4.5,"6 SPAM, 1 LO MEDICATED OIL",52,,ABC
19830,ABC-013272,4/6/2021,7564,74133,11556,DA NANG,TINH,1,7.95,4.5,CLOTHES   ,,,ABC
19829,ABC-013271,4/6/2021,2422,75040,3094,SAI GON,TINH,1,9.65,4.5,"15 THANH CHOCOLATE, 1 BICH CHOCOLATE , 2 MEDICATED OIL ",10,,ABC
19828,ABC-013270,4/6/2021,7893,75098,12196,TIEN GIANG,TINH,1,9.5,4.5,"1 IPHONE 5 (C) (IMEI: 356601081575800) + CHARGER, 1 SHOES, 4 CLOTHES, 4 VITAMIN, 2 MEDICATED OIL",10,40,ABC
19827,QUY-005415,4/6/2021,2374,20640,3022,KHANH HOA,TINH,1,7.2,5,6 lon MILK POWDER Ensure,65,,QUY
19826,ABC-013269,4/6/2021,7892,75035,12195,BINH THUAN,SAIGON,1,6.95,3.5,"2 PACK TOOTHPASTE, 1 VITAMIN",,,ABC
19825,ABC-013268,4/6/2021,4735,75042,6606,DONG THAP,TINH,1,13.75,4.5,"6 MILK POWDER, 1 WALNUT, 1 BLUEBERRIES, 1 CHOCOLATE, 1 LO MUT",,,ABC
19824,ABC-013267,4/6/2021,98,75048,12138,THANH HOA,TINH,1,10,4.5,"6 MILK POWDER, 6 QUAN, 2 VITAMIN, 2 MEDICATED OIL",57,,ABC
19823,ABC-013266,4/5/2021,3319,,4432,SAI GON,SAIGON,1,14.9,3.5,2 LOC ENTRUST,120,,ABC
19822,ABC-013265,4/5/2021,6894,75110,10318,SAI GON,SAIGON,1,14.7,3.5,"1 IPHONE 11 PRO MAX (IMEI#352846112367891), 3 DOI SHOES, 5 GUMMIS, 3 VITAMINS, 3 SNACK HO",,125,ABC
19821,ABC-013264,4/5/2021,5631,68507,9748,SAI GON,SAIGON,1,22,3.5,"1 THUNG SNACK, 7 VITAMINS, 5 SNACK, 1 TSHIRTS, 1 DAY NICH ",,,ABC
19820,ABC-013263,4/5/2021,6292,76226,9219,SAI GON,SAIGON,1,21,3.5,"4 CLOTHES, 3 HOP TSHIRTS, 4 SYRUP, 3 CREAMS, 3 LOTION, 3 GUMMIES, 4 VITAMINS ",,,ABC
19819,ABC-013262,4/5/2021,6519,74133,9730,SAI GON,SAIGON,1,19.5,3.5,"1 SHOES, 1 DAY NICH, 3 SNACK, 4 SYRUP, 5 VITAMINS, 5 GUMMIES ",,,ABC
19818,ABC-013261,4/5/2021,2899,75243,6155,DONG NAI,TINH,1,8.5,4.5,"2 MILK POWDER, 1 LY DUNG NUOC, VITMAINS ",,,ABC
19817,ABC-013260,4/5/2021,566,75042,9729,LAM DONG,TINH,1,34.75,4.5,"1 SHOES, 6 VITAMINS, 8 SNACK, 3 HOP SNACK ",,,ABC
19816,ABC-013259,4/5/2021,6561,75074,9728,SAI GON,TINH,1,31.1,4.5,"1 TUI, DAY NICH, DO DUNG TRE EM, CLOTHES, 5 VITAMINS, 3 SNACK, 4 SHAMPOO",,,ABC
19815,ABC-013258,4/5/2021,6560,75044,9727,DONG NAI,TINH,1,28.4,4.5,"4 SHAMPOO, 1 SNACK, 2 SYRUP, 6 VITAMINS, CLOTHES, NUT, 2 LOTION, 3 GUMMIES ",,,ABC
19814,ABC-013257,4/5/2021,1048,,9726,HUE,TINH,1,25.8,4.5,"CLOTHES, 2 HOP SNACK, 1TUI, 3 LOTION, 1 VITAMINS, 6 SYRUP",,,ABC
19813,ABC-013256,4/5/2021,4157,75656,12095,SAI GON,SAIGON,1,22.7,3.5,"1 TUI, 6 VITAMINS, 4 SHAMPOO, 2   CAY KHO, 8 SYRUP",,,ABC
19812,ABC-013255,4/5/2021,4157,75656,5689,CAMBODIA,CAMBODIA,1,205,6,"126 VITAMINS, SHOES, CANDY",-205,305,ABC
19811,ABC-013254,4/5/2021,3778,75094,5120,SAI GON,SAIGON,1,19,3.5,"10 SNACK, 1 TOYS TRE EM",,,ABC
19810,ABC-013253,4/5/2021,1996,75043,6130,SAI GON,SAIGON,1,16.45,3.5,"9 MILK POWDER, 4 CLOTHES, 2 bengay, SHOES, SNACK",,,ABC
19809,ABC-013252,4/5/2021,2460,,3147,SAI GON,SAIGON,1,18.4,3.5,"CLOTHES, SNACK, SOAP, NUOC THOM , VITAMINS, PERLIPSTICKAL STUFF",,,ABC
19808,QUY-005414,4/5/2021,1523,22152,1542,SAI GON,SAIGON,1,44.25,4,"VITAMIN, FOOD CANNED, TSHIRTS, SHOES, MEDICATED OIL an, MILK POWDER, SAUSAGES, TOOTHPASTE,  ENSURE lam mong tay, cafe",,10,QUY
19807,QUY-005413,4/5/2021,7891,22193,12194,SAI GON,SAIGON,1,11.4,4,"VITAMIN,",,28.2,QUY
19806,QUY-005412,4/5/2021,5652,22204,8167,SOC TRANG,TINH,1,16.55,5,"SNACK chocolate, MEDICATED OIL, TSHIRTS, GIFTSET, vitamin, do kho",,5,QUY
19805,QUY-005411,4/5/2021,1225,25403,1246,SAI GON,SAIGON,1,65.25,4,"CLOTHES tre em, vitamin, SHOES, SNACK SNACK",,10,QUY
19804,QUY-005410,4/5/2021,7890,19082,12193,SAI GON,SAIGON,1,15,4,"CHEESE, PERFUME, hat chia, MEDICATED OIL, SNACK chocolate",,20,QUY
19803,ABC-013251,4/5/2021,551,75040,3469,DA NANG,TINH,1,17,4.5,"2 LOC ENSURE, 1 HOP OATSMEAL",114,,ABC
19802,ABC-013250,4/5/2021,7436,,11338,DONG THAP,TINH,1,17,4.5,"12 MILK POWDER ENSURE, 2 KHO BO, VITAMINS, SNACK HO ",57,,ABC
19801,ABC-013249,4/5/2021,123,,126,SAI GON,SAIGON,1,24.7,3.5,"1 IPHONE XR WHITE 128GB (IMEI#357348094964634), 1 LOTION, 2 SOAP, 2 VITAMINS, 5 HOP SNACK, CLOTHES, SAMPLE GIFTSET, 2 PACK TOOTHPASTE, 1 PACK TOOTHBRUSH, 6 LON ENSURE, 1 PERFUME",74,100,ABC
19800,ABC-013248,4/5/2021,6164,75703,9016,SAI GON,SAIGON,1,5,3.5,"1 BO KHO, 1 HOP SNACK, 1 GIFTSET, 1 HO SO, CLOTHES",,,ABC
19799,ABC-013247,4/5/2021,3736,75042,5057,NINH THUAN,TINH,1,22.2,4.5,"1 CASE ENSURE, 2 LOC MEDICATED OIL, 2 LOC MEDICATED OIL, CLOTHES  , 1 PERFUME",261,10,ABC
19798,ABC-013246,4/5/2021,767,75153,778,BINH THUAN,TINH,1,18.1,4.5,"2 LOC ENSURE, 1 HOP VITAMIN CHOCOLATE, 3 CHAI MEDICATED OIL, 2 VITAMINS, 1 BO KHO, 7 SNACK, 2 HEATED PAD, 1   MEDICATED OIL ",,,ABC
19797,ABC-013245,4/5/2021,3398,75189,12192,SAI GON,SAIGON,1,9.25,3.5,"6 MILK POWDER ENSURE, 4 VITAMIN",57,,ABC
19796,ABC-013244,4/5/2021,3362,75081,4496,QUANG NAM,TINH,1,13,4.5,2 CASE MILK POWDER,,,ABC
19795,ABC-013243,4/5/2021,7889,75150,12191,LONG AN,TINH,1,7.3,4.5,"1 TSHIRTS, 4 VITAMIN, 1 LOTION",,,ABC
19794,ABC-013242,4/5/2021,875,75287,11624,SAI GON,SAIGON,1,6,3.5,"1 HAND BAG, 1 BO DO, 1 SALONPAS, 1 CHIA SEED",29,,ABC
19793,ABC-013241,4/5/2021,6186,75044,9047,SAI GON,SAIGON,1,19.35,3.5,"2  ENSURE KHOAI TAY, 4 MEDICATED OIL, 4 VITAMIN, 4 SNACK, 1 OACK GUM, 2 DRIED FRUIT, 2 SOAP   C, 2 LOTION",,,ABC
19792,ABC-013240,4/5/2021,310,75035,315,KHANH HOA,TINH,1,2.6,4.5,6 VITAMIN ,,,ABC
19791,ABC-013239,4/5/2021,7888,79762,12190,HUE,TINH,1,28.8,4.5,"6 VITAMIN, 7 GUMMIES, 2 SYRUP, 2 TOOTHPASTE, 5 MILK POWDER, 2 SNACK, 2 TOOTHPASTE, 2 DEODORANT, 1 MEDICATED OIL",,24,ABC
19790,ABC-013238,4/5/2021,7887,75040,12189,TRA VINH,TINH,1,18.3,4.5,"12 MILK POWDER ENSURE, 1 MEDICATED OIL KHUYNH DIEP, 1 PERFUME, 2 LIPSTICK",159,10,ABC
19789,ABC-013237,4/5/2021,2760,75040,9279,SAI GON,SAIGON,1,11.1,3.5,"2 VITAMIN, 1 SOAP, 2 HOP THIT LON, 3 HOP THIT NHO, 1 HOP SLIM ,3 CHAI MEDICATED OIL, 1 HOP OMEPAVOTE",,,ABC
19788,ABC-013236,4/5/2021,2760,75040,5764,BEN TRE,TINH,1,13.7,4.5,"1 THUNG MILK POWDER, 8 FOOD CANNED, 2 CHOCOLATE NUOC , 1   MEDICATED OIL, 1 VITAMIN ",57,,ABC
19787,ABC-013235,4/5/2021,7886,71111,12188,BINH THUAN,TINH,1,30,4.5,"6 MILK POWDER ENSURE, 2 MEDICATED OIL TRANG, 2 LO MEDICATED OIL, 2 SHOES, 4 VITAMIN, 2 LOTION",261,,ABC
19786,ABC-013234,4/5/2021,7885,75040,12187,DA NANG,TINH,1,7,4.5,1 LOC MILK POWDER ,57,,ABC
19785,ABC-013233,4/5/2021,5256,75088,7507,SAI GON,SAIGON,1,70.75,3.5,"1 LO MEDICATED OIL, 10 SNACK, 2   CAY KHO, 2 PACK  DEODORANT, 1 PACK TOOTHPASTE, 2 LY UONG NUOC, 5 BODYMIST, 9 BO DO",52,,ABC
19784,ABC-013232,4/5/2021,4117,,10538,SAI GON,SAIGON,1,14,3.5,2 LOC MILK POWDER ,114,,ABC
19783,QUY-005409,4/5/2021,5272,22150,7530,SAI GON,SAIGON,1,16.7,4,"33 TSHIRTS, 1 TSHIRTS khoat, 8 vay, 1 chai vitamin",,,QUY
19782,ABC-013231,4/5/2021,2403,75013,3068,SAI GON,SAIGON,1,60.55,3.5,"1 APPLE WATCH SERIES 3 (C), 1 IPHONE 11 (C) + CHARGER (IMEI: 356550102390501), 2 GUMMY, 3 PERFUME, 1 LO MEDICATED OIL, 4 SNACK, CHIP, 10 BO CLOTHES, 1 DOP CHOI, 4 LOTION, 2 SOAP, 5 HAND SANITIZER, 1 BODYMIST, 3 RUA MAT, 1   CAY KHO",52,165,ABC
19781,ABC-013230,4/5/2021,7884,75088,12186,SAI GON,SAIGON,1,12,3.5," SNACK ,CLOTHES,  SHOES ",,,ABC
19780,ABC-013229,4/5/2021,7884,75088,12186,SAI GON,SAIGON,1,14.65,3.5,"10 BO DO BABY, 4 SNACK, SHOES BABY , TSHIRTS SOMI ",,,ABC
19779,ABC-013228,4/5/2021,2510,75044,12185,AUSTRALIA,INT,1,19.5,12,"5 VITAMIN ($45), 3 SKIN CARE + SAPMLE ($550), 2 BLOUSE ($10), 2 SET BAKEWARE ($15), DENTAL TOOTHPICK ($10), 1 PURSE ($40), 1 CANVAS TOTE (FREE), 1 FOOD VA  UM SEALER + ACCESSORIES ($35) - 773354572006 ",-114,,ABC
19778,ABC-013227,4/5/2021,2941,75070,3861,GIA LAI,TINH,1,17.85,4.5,"1 APPLE WATCH SERIES 3 (S/N:GJ9DVVP3J5X0), 2 WATCH RE TIEN, 1 PERFUME 50ML, 1 TOYS, 1 SNACK, 3 CHEESE, 3 LOTION, 3   MEDICATED OIL",,45,ABC
19777,ABC-013226,4/5/2021,379,75044,383,SAI GON,SAIGON,1,8,3.5,"12 VITAMIN, 3 SNACK HO",,18,ABC
19776,LTM-000273,4/5/2021,7883,,12184,BINH THUAN,TINH,1,34.1,4.5,"2 dầu xanh, 11 sữa ensure, 2 protein powder, vitamins, ",,30,LTM
19775,ABC-013225,4/5/2021,768,74728,3240,SAI GON,SAIGON,1,14.3,3.5,"1 THUNG MILK POWDER, 1 PIN, 2 CAI QUAN , 4 PACK TOOTHPASTE, 1 HOP DRY EYE",,,ABC
19774,LTM-000272,4/5/2021,7882,55443,12183,SAI GON,SAIGON,1,12,4.5,"6 lọ thuốc, đồ chơi em bé, 2 pack mắt kính 3 cái, 3 bánh snack, 2 pack Olay, 1 cái quần.",,,LTM
19773,LTM-000271,4/5/2021,4141,55104,11862,SAI GON,SAIGON,1,37,4.25,"7 hộp ngũ cốc, 12 hộp ensure, 2 sữa tắm Olay, 2 pack vớ, 1 pack LOTION đánh răng",,,LTM
19772,LTM-000270,4/5/2021,5457,55407,12182,KHANH HOA,TINH,1,14,5,"LOTION đánh răng, thuốc, 5 hộp sữa, dầu gió",,,LTM
19771,LTM-000269,4/5/2021,6939,55103,12181,DONG NAI,TINH,1,13,5,"6 hộp sữa, 2 nho khô, 1 hộp bột cafe",,,LTM
19770,QUY-005408,4/5/2021,7881,10940,12180,DA NANG,TINH,1,18.95,5,"MILK POWDER, tra sam",,,QUY
19769,LTM-000268,4/5/2021,4054,55104,12179,LAM DONG,TINH,1,33.5,4.75,"3 hộp sữa, 6 lọ thuốc, sữa tắm kid, LOTION đánh răng, chỉ nha khoa, bàn chải đánh răng, khử mùi.",,,LTM
19768,LTM-000267,4/5/2021,6841,55103,12178,LAM DONG,TINH,1,29,4.75,"sữa tắm kid, 6 lọ thuốc, 1 hộp sữa, gel rửa tay, giấy thơm, khử mùi, bàn chải đánh răng",,,LTM
19767,LTM-000266,4/5/2021,5281,55125,12177,SAI GON,SAIGON,1,12.5,4.25,"6 lọ thuốc, sữa tắm kid, LOTION đánh răng, bàn chải đánh răng, gel rửa tay",,,LTM
19766,LTM-000265,4/5/2021,6841,55103,12176,SAI GON,SAIGON,1,22.5,4.25,"2 hộp sữa, 6 lọ thuốc, gel rửa tay, LOTION đánh răng, bàn chải đánh răng",,,LTM
19765,LTM-000264,4/5/2021,4054,55104,12175,SAI GON,SAIGON,1,21.5,4.25,"6 hộp sữa, 6 hộp thuốc, bàn chải đánh răng, LOTION đánh răng, gel rửa tay, chỉ nha khoa, lăn khử mùi",,,LTM
19764,QUY-005407,4/4/2021,7208,24019,10916,SAI GON,SAIGON,1,51.3,4,"CLOTHES, NOI, SNACK, SALONPAS, SHOES, SANDALS, GUOC, DO    ",,,QUY
19763,QUY-005406,4/4/2021,7573,24019,12174,DONG NAI,TINH,1,13.5,5,"MEDICATED OIL,   MEDICATED OIL, SAM, SNACK SAM ",57,,QUY
19762,NEW-000393,4/4/2021,5544,68521,7980,SAI GON,SAIGON,1,16,5,2 lố LOTION đánh răng. 1 cái áo thun. 2 hộp kẹo dẻo. 1 hộp thuốc dầu cá. 1 lọ thuốc advil. 2 chai vaseline. Một số bánh kẹo. ,,,NEW
19761,QUY-005405,4/4/2021,3764,22042,12173,DONG THAP,TINH,1,12.05,5,"KHAN, TSHIRTS, TOOTHPASTE, SNACK, MEDICATED OIL, DTSHIRTS CTSHIRTS RAU, TOOTHBRUSH, SOAP, SNACK, 1 IPHONE 8 (  ), SAC",,75,QUY
19760,QUY-005404,4/4/2021,7573,24019,12172,SAI GON,SAIGON,1,28,4,"CLOTHES, MEDICATED OIL, THAU ",,,QUY
19759,QUY-005403,4/4/2021,5329,20903,7631,SAI GON,SAIGON,2,58.25,4,"WATCH, HAND BAG, LOTION",,169,QUY
19758,QUY-005402,4/4/2021,1398,21207,12171,VINH LONG,TINH,1,31.85,5,"SNACK, tai nghe, chuot may tinh, CLOTHES, MILK POWDER, LOTION, SHOES lau kinh",,,QUY
19757,QUY-005401,4/4/2021,1398,21207,12171,VINH LONG,TINH,1,34.3,5,"CLOTHES, bop, LIPSTICK, SNACK, TOOTHBRUSH, LOTION, PERFUME, MILK POWDER",,40,QUY
19756,QUY-005400,4/4/2021,7619,22044,12170,SAI GON,SAIGON,1,13.9,4,"MEDICATED OIL, vitamin, SNACK chocolate",,,QUY
19755,QUY-005399,4/4/2021,4333,22044,8923,TIEN GIANG,TINH,1,18.25,5,"TSHIRTS, SNACK, SANDALS, vitamin, MILK POWDER",,,QUY
19754,QUY-005398,4/4/2021,4356,15701,7850,TIEN GIANG,TINH,1,18.1,5,"MILK POWDER, MEDICATED OIL HAND BAG, vitamin",,5,QUY
19753,QUY-005397,4/4/2021,6737,20707,10043,BEN TRE,TINH,1,50.2,5,"SHOES, 1 Iphone 8   , salonpas, MEDICATED OIL, hu nghe, MUG, hop sam, bop, CLOTHES, DRIED FRUIT, SNACK, nghe tay, lotion, HAND BAG, vi",,95,QUY
19752,QUY-005396,4/4/2021,5473,22407,12169,SAI GON,SAIGON,1,10.55,4,"Vitamin, salonpas, MEDICATED OIL HAND BAG",,10,QUY
19751,QUY-005395,4/4/2021,4356,15701,12168,BINH DINH,TINH,1,10.4,5,"TSHIRTS, vitamin, hat chia, MEDICATED OIL HAND BAG",,,QUY
19750,QUY-005394,4/4/2021,5131,15243,7287,SAI GON,SAIGON,1,29.85,4,"CLOTHES, SNACK, vitamin",,,QUY
19749,QUY-005393,4/4/2021,5131,15243,12167,SAI GON,SAIGON,1,25.5,4,"SNACK SNACK, vitamin, MEDICATED OIL",,,QUY
